text	label_A	label_B	label_C	label_A_enc	label_B_enc	label_C_enc	sentiment	respect	insult	humiliate	status	dehumanize	attack_defend	hatespeech	target_race	target_religion	target_origin	target_gender	target_sexuality
@MEchoed #Assange is not a #rapist  https://t.co/M4sfW7csXC	NOT	NONE	NONE	0			3.4880025386810303	3.109261989593506	2.740786075592041	2.6143126487731934	2.778536796569824	2.3057472705841064	2.5509395599365234	1.0459365844726562	0.0	0.0	0.0	1.0	1.0
@realDonaldTrump As an owner of a small family farm, let me be the first to say #FuckTrump.	NOT	NONE	NONE	0			2.829312562942505	2.3710460662841797	1.9671376943588257	1.8176686763763428	2.2494475841522217	1.406984567642212	2.103008508682251	0.29222771525382996	0.0	0.0	0.0	0.0	0.0
Aren't we overdoing this sense of Pride, Nationalism bit on #DhoniKeepsTheGlove. There are clear #ICC rules about logos etc. it's important to follow the rules rather than  flex muscles. We are playing the world cup not doing a military ops.	NOT	NONE	NONE	0			2.0215303897857666	1.6984217166900635	1.3523650169372559	1.0871169567108154	2.125927448272705	0.8238884806632996	1.7971268892288208	0.06194540113210678	0.0	0.0	1.0	0.0	0.0
@JimDOfficial You sad, old man! #Dickhead	NOT	NONE	NONE	0			3.5166518688201904	3.4072909355163574	3.1566805839538574	2.7974722385406494	2.873178243637085	1.812646508216858	2.8922784328460693	0.7493859529495239	0.0	0.0	0.0	1.0	0.0
Milkha Singh never ran in his army vest. And he was more than ‘honorary’ #DhoniKeepsTheGlove	NOT	NONE	NONE	0			1.2251604795455933	1.1907923221588135	0.7833390831947327	0.7182443737983704	1.5792006254196167	0.5521522164344788	1.4920965433120728	0.11078014224767685	1.0	0.0	0.0	0.0	0.0
There is 60% chance of rain tomorrow...I think ICC should take a wild decision n move this match, only this match to a venue where there is no rain.   A humble request from Indians  @ICC @BCCI @CWC_2019   #WorldCup2019 #ShameOnICC #INDvPAK https://t.co/25Vedbf4oL	NOT	NONE	NONE	0			2.363797187805176	2.0618932247161865	1.7217254638671875	1.4920668601989746	2.201115846633911	1.1772682666778564	2.097078561782837	0.1286986619234085	0.0	0.0	1.0	0.0	0.0
ये धोनी इंडिया के लिए खेलता है या @BCCI के लिए ?  #DhoniKeepsTheGlove , it's a nonsense hastag run by India , these players are puppet of #BCCI , unfortunately I too participated in this hastag . https://t.co/yn0zdvPtYZ https://t.co/L6Gkqm600I	NOT	NONE	NONE	0			3.105527877807617	2.985574960708618	2.8192365169525146	2.4884026050567627	2.667724370956421	1.9610655307769775	2.6275229454040527	0.6320400834083557	0.0	0.0	1.0	0.0	0.0
Didi came n threatened us n we strike back with mass resignation..now u urself come n treat the patients..  #Shame #DoctorsFightBack #Savethedoctors #doctors_against_assualt #westandwithnrsmch https://t.co/6H4y2i04ro	NOT	NONE	NONE	0			3.028360605239868	2.457894802093506	2.0524356365203857	1.85398268699646	2.401155471801758	1.4646990299224854	2.136366128921509	0.23878692090511322	0.0	0.0	1.0	0.0	0.0
@TheRealOJ32 Not here.      Not ever.      #Murderer	NOT	NONE	NONE	0			2.882800579071045	2.6894521713256836	2.3568196296691895	2.108933210372925	2.4588701725006104	1.8047279119491577	2.3107259273529053	0.4235094487667084	0.0	0.0	0.0	0.0	0.0
Where's Wally!? #BorisJohnsonShouldNotBePM #WheresBoris #ToryLeadership	NOT	NONE	NONE	0			2.7439310550689697	2.6762027740478516	2.4310665130615234	2.1338999271392822	2.3386523723602295	1.4528095722198486	2.414555311203003	0.4594598114490509	0.0	0.0	0.0	0.0	1.0
#ShameOnICC please at least plan future matches by considering weather...	NOT	NONE	NONE	0			2.438352108001709	2.16792631149292	1.840918779373169	1.6736242771148682	2.1689021587371826	1.1763882637023926	2.114041328430176	0.13234803080558777	1.0	0.0	0.0	0.0	0.0
Privileged white boy writes about men’s rights sugarcoating it as fight for freedom and enlightenment! it’s all about men and their fetish.  #WarOnWomen #DickHead  https://t.co/UxnIBLAzj1	NOT	NONE	NONE	0			2.7891170978546143	2.6678078174591064	2.40511155128479	2.0157384872436523	2.3134262561798096	1.402457356452942	2.4316794872283936	0.41394367814064026	0.0	0.0	0.0	1.0	0.0
@IndiaToday If IAS officers do not work can anybody from public dare to enter his office and attack him? Then why doctors are made vulnerable to physical attacks?  #India must bring law to protect medical staff.  #DoctorsFightBack	NOT	NONE	NONE	0			1.86826491355896	1.324812889099121	0.9113253355026245	0.7410717606544495	1.878188133239746	0.5627813935279846	1.3818048238754272	-0.1016385406255722	0.0	0.0	1.0	0.0	0.0
must add one more chart on points table-play in rain. #poorplanning #ShameOnICC. You guys are more concerned about @msdhoni gloves or Michael Holding's commentary on umpires. https://t.co/YUY6sroji1	NOT	NONE	NONE	0			2.5293784141540527	2.3463704586029053	1.9995505809783936	1.691802740097046	2.1811044216156006	1.1697993278503418	2.1047775745391846	0.2640532851219177	0.0	0.0	0.0	0.0	0.0
@Haifisch_Von @Lisa24681012 Wow. At least he's paying SOMEBODY!  #Brokeahontas #TrumpIsATraitor #TrumpMustResign	NOT	NONE	NONE	0			2.877073049545288	2.5399832725524902	2.2070865631103516	1.9363560676574707	2.255854368209839	1.4473083019256592	2.3613898754119873	0.33142319321632385	0.0	0.0	0.0	0.0	0.0
SAY NO #Beijing2022 #Olympics  #China #CCP #Genocide #StopChina #BoycottChina #StopGenocideChina  #Tibet #FreeTibet #SaveTibet #Uyghur #FreeUyghur #SaveUyghur  #EastTurkistan #FreedomForEastTurkistan #FreeMongolia #FreeSouthMongolia #ウイグル  https://t.co/Ii4z15Ig5R	NOT	NONE	NONE	0			1.3108181953430176	0.9549413323402405	0.6426622271537781	0.5288325548171997	1.852371096611023	0.566778302192688	1.0530027151107788	0.0700005367398262	0.0	0.0	1.0	0.0	0.0
@camgrad2017 @CNNPolitics #Douchebag Pretty much sums up your party’s broken ideology. https://t.co/usGFYvnlT6	NOT	NONE	NONE	0			3.5306293964385986	3.3003177642822266	2.9998717308044434	2.527954578399658	2.7719576358795166	1.8880994319915771	3.0649960041046143	0.7545919418334961	0.0	0.0	0.0	0.0	0.0
If #Trump calling for the death penalty for the #CentralPark5 makes you wish #HillaryClinton was #POTUS45 then remember she knowingly got a #rapist off in 1975: I had him take a polygraph, which he passed, which forever destroyed my faith in polygraphs. [laughs]	NOT	NONE	NONE	0			2.942080020904541	2.3594565391540527	2.0005483627319336	1.783740520477295	2.2921502590179443	1.3278698921203613	2.150716543197632	0.34725797176361084	0.0	0.0	0.0	1.0	0.0
@IvankaTrump HAPPY JOHN MC CAIN DAY! #fucktrump #trumpcolluded #TRATIOR #MUELLERSCOMING #LIARINCHIEF #Fatnixon #liarinchief #liarinchief #trumpcrimefamily #TRATIOR #manbaby #manbaby #Fatnixon #trumpcrimefamily	NOT	NONE	NONE	0			3.1568410396575928	3.013085126876831	2.7248947620391846	2.5017318725585938	2.477609395980835	1.9330251216888428	2.5731635093688965	0.7391379475593567	0.0	0.0	0.0	1.0	0.0
Dear ICC,This Is The World Cup Not A Gully Cricket,Please Focus On The Issues Like Poor Umpiring &amp; Sledging Of Players.,Instead Of Dhoni To Remove His Gloves With A Sign Of “BALIDAAN” Which Is The Motto Of Indian Para Forces #DhoniKeepsTheGlove #WeStandWithDHONI https://t.co/YazkQEhphY	NOT	NONE	NONE	0			1.914597988128662	1.6933047771453857	1.4036121368408203	1.2165546417236328	2.066934108734131	0.8970656394958496	1.8059660196304321	0.17839814722537994	0.0	0.0	1.0	0.0	0.0
@DainikBhaskar @MamataOfficial @AmitShahOffice So now it is reversed.....good ...  TMC is now inching closer to death.    Courtesy @MamataOfficial  #DoctorsFightBack #DoctorStrike is the DECISIVE act to Throw her from Bengal.JAI SRI RAM!!!JAI....JAI....SRI RAM.	NOT	NONE	NONE	0			3.211754083633423	2.999542474746704	2.714040517807007	2.4404985904693604	2.5500340461730957	1.9381951093673706	2.7410712242126465	0.4606741666793823	0.0	0.0	1.0	0.0	0.0
One more #childrapecase #kill #Rapist save Our #Girls @narendramodi take tough action make strict rules. https://t.co/Txyocdedzb	NOT	NONE	NONE	0			2.39265513420105	1.6639742851257324	1.3175727128982544	1.2271013259887695	2.0874340534210205	1.0554866790771484	1.3406791687011719	0.24872548878192902	0.0	0.0	0.0	1.0	0.0
@FFan__ @mahan_saria Why does it not rain when England is playing? I'm telling you... They're controlling the rain with cloud computing. Hi tech fixing is going on under the nose of ICC.  #ENGvsWI #ShameOnICC	NOT	NONE	NONE	0			3.0238730907440186	2.925827980041504	2.6256237030029297	2.1478524208068848	2.4855501651763916	1.4554941654205322	2.682039737701416	0.24554558098316193	0.0	0.0	1.0	0.0	0.0
@realDonaldTrump @StateDept @SecPompeo @realDonaldTrump @POTUS  #SaudiaArabi staged this act to blame #IRAN SO they could start a #STAGEDwar, TRUMP Gives Saudia Arabia secret technology/large $$$, after all his #PERSONAL RELATIONSHIP with them is better than his love for America.#My SonIsAMarine #Devildog #FuckTrump https://t.co/oPwsc4wqyC	NOT	NONE	NONE	0			3.174928665161133	3.022239923477173	2.726905345916748	2.3392298221588135	2.5455238819122314	1.827459692955017	2.7698888778686523	0.60448157787323	0.0	0.0	1.0	0.0	0.0
This is for all you new mom's out there 😂 #kids #viernesdeYaValio #PremiosMTVMIAW #loveisland #CopaAmerica #DoctorsFightBack #INDvsPAK #INDvPAK https://t.co/l450qSxzED	NOT	NONE	NONE	0			2.9905526638031006	2.8957643508911133	2.571012496948242	2.2765777111053467	2.510864496231079	1.629739761352539	2.5039384365081787	0.4554058909416199	0.0	0.0	0.0	1.0	0.0
Left illiberals and ecosystem journos as always trying to skirt the issue about the murderous  attack on a doctor in Kolkata and trying to make it a doctors' integrity and trust issue. There are two questions that need to be answered. #DoctorsFightBack	NOT	NONE	NONE	0			2.3120198249816895	1.6941077709197998	1.3040897846221924	1.1474988460540771	2.071725606918335	0.9199615716934204	1.5916482210159302	0.006530473008751869	0.0	0.0	0.0	0.0	0.0
@MarkHarrisNYC Leaving it up to the judgement of one person in a powerful position is foolishness that has pervaded the last few years and must stop. We should be in the streets making the next step an inevitability.  #FuckTrump	NOT	NONE	NONE	0			2.637632131576538	2.3589389324188232	2.023043632507324	1.742785930633545	2.340087890625	1.337470293045044	2.196876287460327	0.17750097811222076	0.0	0.0	0.0	0.0	0.0
@AaronBlake There's no lost in translation when this #douchebag speaks!!! #sad #dipshit	NOT	NONE	NONE	0			3.229623794555664	3.140326499938965	2.8493998050689697	2.602205514907837	2.7013914585113525	1.8784793615341187	2.6322519779205322	0.7833303809165955	0.0	0.0	0.0	0.0	0.0
Thats right out of the David James Expert Opinion book that, God I hope your a gambler.   When it turns out you know shag all about cricket I think we can confidently say you don't know what you're on about regarding other subjects as well. #Dickhead https://t.co/7rE65Wa6QB	NOT	NONE	NONE	0			3.21858811378479	3.1559767723083496	2.9917690753936768	2.573124885559082	2.6088507175445557	1.6443209648132324	2.726959228515625	0.5965268611907959	0.0	0.0	0.0	0.0	0.0
#SaveIndianDoctors @MamataOfficial Al Bagdadi Of Bengal supporting  IslamicTerrorists, Brutally attacking Doctors #DoctorsFightBack #बेंगॉलके_डरे_हुए_मुसलमान #MamataFrustrated helping killers https://t.co/CVObOlGnMI	NOT	NONE	NONE	0			3.1592414379119873	2.7879953384399414	2.503844738006592	2.226234197616577	2.5141236782073975	1.8985730409622192	2.588927984237671	0.5739685893058777	0.0	1.0	0.0	0.0	0.0
By wearing the #BalidaanBadge over his gloves @msdhoni has shown his love &amp; respect for the forces.     @icc should understand that this is not related to any political/religious/racial activities    This is about our #NationalPride    #DhoniKeepsTheGlove	NOT	NONE	NONE	0			0.5390335917472839	0.3236744999885559	0.2139689028263092	0.19449280202388763	1.7969993352890015	0.20314888656139374	0.9621694087982178	-0.0003641415387392044	1.0	0.0	0.0	0.0	0.0
@NPASRedhill @NPAShq @NPASHawarden @NPASCarrGate ok but do you know who/what they were looking for? #ukp04 #npas #culcheth #murderer #missingperson #prisonbreak #escapedprisoner #alien #polarbearwithchlamydia #policechase #serialkiller	NOT	NONE	NONE	0			2.830521821975708	2.4091615676879883	2.0517001152038574	1.9887375831604004	2.38448166847229	1.736551284790039	2.0803608894348145	0.5019418597221375	0.0	0.0	0.0	0.0	0.0
@realDonaldTrump Can not be presidential harassment  when you are the so-called 'president'. Try again, traitor.     #FUCKTRUMP https://t.co/Kd2cm14Z14	HOF	OFFN	TIN	1	1.0	1.0	3.5867068767547607	3.3617444038391113	3.0978593826293945	2.633413553237915	2.7673935890197754	1.9132026433944702	3.203094244003296	0.6083325147628784	0.0	0.0	0.0	0.0	0.0
Retweet this to give @realDonaldTrump a big fuck you 🖕🏿 for his birthday. #fucktrump	HOF	PRFN	TIN	1	2.0	1.0	2.9957783222198486	2.902510643005371	2.4884119033813477	2.250303030014038	2.339407205581665	1.670149326324463	2.374377489089966	0.5305443406105042	0.0	0.0	0.0	0.0	1.0
Not only is it the law, it’s the Right Thing To Do.  #TrumpIsATraitor https://t.co/xHWoWMlKaP	NOT	NONE	NONE	0			1.6988569498062134	1.3828248977661133	1.073948860168457	0.8678209185600281	1.905166506767273	0.818061113357544	1.474932074546814	0.11160046607255936	0.0	0.0	0.0	0.0	0.0
Who should do investigation for #TGSFraud #DreamZGKfraud  #IMAfraud ? 5Th scam in Karnataka . More than 36000 victims due to poor governance by State Govt.	NOT	NONE	NONE	0			2.7571308612823486	2.047760009765625	1.6239725351333618	1.4603140354156494	2.258511781692505	1.1133394241333008	1.8394039869308472	0.0901879146695137	0.0	0.0	1.0	0.0	0.0
Rain disturbed the game because god of rain is angry on   @ICC   ......  As   @ICC   ban's sign on gloves of   @msdhoni    #dhonikeepstheglove #Raptors	NOT	NONE	NONE	0			2.4406864643096924	2.1692357063293457	1.8822792768478394	1.5330464839935303	2.085655927658081	1.0863218307495117	2.109645128250122	0.14426352083683014	0.0	1.0	0.0	0.0	0.0
It is too very unnatural on seeing the arrogant nature of @ICC and the organising sector of @cricketworldcup. How can ICC defend itself by not allowing reserve days for all matches. Dear @ICCMediaComms You must change your nature. #ShameOnICC @ECB_cricket https://t.co/SgMzR8wch1	NOT	NONE	NONE	0			3.038663148880005	2.7773404121398926	2.536571502685547	2.1708567142486572	2.6295101642608643	1.5472772121429443	2.6137173175811768	0.319115549325943	0.0	0.0	0.0	0.0	0.0
#DoctorsFightBack against #ShamelessMamata demanding #Justice4DrParibaha.  https://t.co/DHwJIDlH45	NOT	NONE	NONE	0			2.7370011806488037	2.625176429748535	2.354710817337036	2.2062180042266846	2.4726061820983887	2.077227830886841	2.2166967391967773	0.6451910138130188	0.0	0.0	0.0	0.0	0.0
@BorisJohnson Next Up:  Food banks now accepting  online deliveries 🚚 #BorisJohnsonShouldNotBePM	NOT	NONE	NONE	0			2.525623083114624	2.296877861022949	1.9349199533462524	1.6694238185882568	2.1887712478637695	1.2278869152069092	2.153205156326294	0.15364466607570648	0.0	0.0	0.0	0.0	0.0
This is what your country will soon look like if you EVER let #China in-in any way‼️Finance/joint ventures/land ownership/infrastructure or 5G‼️Yes they own HK but we got complacent while Britain had it’s 99 year lease-this is no longer the #HongKong we knew!💔💔💔#BoycottChina🇨🇳 https://t.co/mObuXJvnxF	NOT	NONE	NONE	0			2.8941519260406494	2.7376725673675537	2.4496798515319824	2.0261917114257812	2.377047300338745	1.3315892219543457	2.5701024532318115	0.2579153776168823	0.0	0.0	1.0	0.0	0.0
An intern at #NRSMCH was brutally assaulted following the death of terminally ill patient. It is deeply disheartening to see society's perspective towards our life saviours.We stand with #NRSMCH &amp; condemn attacks on all doctors.   #DoctorsFightBack #SAVEDOCTORS #westandwithnrsmch https://t.co/FcwCgmUIgq	NOT	NONE	NONE	0			1.3944233655929565	0.726733386516571	0.41822052001953125	0.3398827910423279	1.9825122356414795	0.31266140937805176	0.8310313820838928	-0.002161538228392601	0.0	0.0	0.0	0.0	0.0
We support .Balidan badge is pride of India. But  cricket is commercial.let us see. #DhoniKeepsTheGlove	NOT	NONE	NONE	0			0.6686810255050659	0.6085638999938965	0.4283733367919922	0.3178054988384247	1.6757597923278809	0.3220372796058655	1.2730050086975098	0.03945523500442505	0.0	0.0	1.0	0.0	0.0
@msdhoni   we are proud of u mahi bhai. First improve ur umpairing @ICC #DhoniKeepsTheGlove https://t.co/HyZe3cnU2M	NOT	NONE	NONE	0			0.3158532381057739	0.200351282954216	0.1821279227733612	0.17680755257606506	1.708855152130127	0.15897032618522644	1.019219994544983	0.019962696358561516	0.0	0.0	1.0	0.0	0.0
#PARADHONI     #zeenews #BCCI #WorldCup2019  #starsportsindia #DhoniKeepsTheGlove   We want to see this in every match. You are the proud of country.🇮🇳 🇮🇳 https://t.co/bFD98uGIvC	NOT	NONE	NONE	0			0.33801332116127014	0.32790708541870117	0.23769448697566986	0.2046964019536972	1.3979891538619995	0.1945314109325409	0.9688940048217773	-0.005967171862721443	0.0	0.0	1.0	0.0	0.0
'The push from the shires to ´just get on with it´ is deeply dangerous, not only for Britain but for this island.'  #BorisJohnsonShouldNotBePM and nor should anyone willing to risk economic disaster for both UK &amp; Ireland, or threat to the GFA.  https://t.co/eLY2dw4CUp	NOT	NONE	NONE	0			2.707841157913208	2.4084243774414062	2.0299339294433594	1.6831600666046143	2.2381625175476074	1.221410870552063	2.3167715072631836	0.24111522734165192	0.0	0.0	1.0	0.0	0.0
@realDonaldTrump Good riddance.  Next up, putting you in jail.  #fucktrump #fuckthegop #impeachtrump #trumpresign #traitortrump #draintheswamp #voteoutgop	HOF	HATE	TIN	1	0.0	1.0	3.71797251701355	3.454080820083618	3.117281436920166	2.878401756286621	2.895277261734009	2.3100497722625732	3.0877492427825928	1.0668994188308716	0.0	0.0	0.0	0.0	0.0
@MrBarrymore The craft of acting and lying?   Are you good at both?    @ITV @GMB     #dickhead	NOT	NONE	NONE	0			3.1291630268096924	3.174239158630371	2.929793357849121	2.661519765853882	2.6472175121307373	1.8065178394317627	2.609501600265503	0.5117034912109375	0.0	0.0	0.0	1.0	1.0
#fucktrump #trump2020  Even Trumperrhoids are agahst at Prezter the Molester's admission that he would cooperate with a foreign government to influence American elections    EXCLUSIVE: Trump says he would listen if foreigners offered dirt on opponents https://t.co/xbGGLpPEBs	NOT	NONE	NONE	0			3.6917126178741455	3.510570526123047	3.208144187927246	2.9447879791259766	3.0767219066619873	2.7441415786743164	3.1665189266204834	0.9638693332672119	0.0	0.0	1.0	0.0	0.0
@BonnieTowner #fucktrump   #Melanoma   #resist   #JohnMcCainDay   Melania is Trump's whore.  Trump is a fucking disgrace.   #MushroomDick  #TinyHandsHitler   #TrumpHasTinyHands	HOF	PRFN	TIN	1	2.0	1.0	3.787753105163574	3.7014641761779785	3.4005846977233887	3.244624376296997	3.1202616691589355	2.9241762161254883	3.1227362155914307	1.3440486192703247	0.0	0.0	0.0	1.0	0.0
There's a translation included. (For those as clueless as me.)    #HappyJohnMcCainDay   #HappyFlagDayPresidentObama   #fuckTrump https://t.co/TlTzZJ4eac	NOT	NONE	NONE	0			2.628267288208008	2.6570253372192383	2.3432974815368652	2.169699192047119	2.4621284008026123	2.0001797676086426	2.112572431564331	0.7080307006835938	0.0	0.0	0.0	0.0	0.0
@PressSec @realDonaldTrump Still waiting to hear what agreement we made with Mexico to stop illegal immigration. #LyingSarah hasn’t provided us any details. #idiotTrump got played. His own party was against him.	NOT	NONE	NONE	0			2.8511509895324707	2.5278048515319824	2.108656644821167	1.786747694015503	2.2759461402893066	1.2310826778411865	2.436074733734131	0.21455280482769012	0.0	0.0	1.0	0.0	0.0
This REALLY is  right on Target! #targetparkinglot #fucktrump #stateoftheworld #vivalaresistance https://t.co/6rgENCvTWJ	NOT	NONE	NONE	0			2.5801234245300293	2.3635754585266113	1.9628874063491821	1.907503604888916	2.202404737472534	1.7134747505187988	1.8897539377212524	0.4582749009132385	0.0	0.0	0.0	1.0	0.0
R u out of ur senses west bengal ? We are protesting and you are still hurting? @AIIMSRDA @RDAPunjab @DeskRdasjh @Lhmc_rda @RdaHrh @Drmanugautam @CNNnews18 @NewIndianXpress @PTI_News @abpnewstv @ndtvindia @drmanishjain680 @drharshvardhan #doctors_against_assualt #DoctorsFightBack https://t.co/dEpTFbOXyK	NOT	NONE	NONE	0			2.8325278759002686	2.3242745399475098	1.9877389669418335	1.739832878112793	2.3779296875	1.343313217163086	2.0509355068206787	0.1899653673171997	0.0	0.0	1.0	0.0	0.0
@realDonaldTrump Donnie.....you’re just saying that because he was mean to you! He let the Baby Trump blimp fly! He let thousands of protesters line the streets of London!!  YOU....Donnie are the disgrace!!  #TrumpIsADisgrace #TrumpIsACriminal #TrumpIsATraitor	HOF	HATE	TIN	1	0.0	1.0	3.417562246322632	3.2048122882843018	3.0285797119140625	2.6774675846099854	2.7396914958953857	2.0221445560455322	3.0095107555389404	0.7102455496788025	0.0	0.0	1.0	0.0	0.0
@MattHancock - “MY job first, MY party second, MY country third”  - #thatsall #nothingtoseehere #nointegrity #BREXIT #matthancock #leadershipdebate #leadershiphustings #BorisJohnsonShouldNotBePM #boristrump	NOT	NONE	NONE	0			2.001897096633911	1.8776471614837646	1.4961178302764893	1.2084367275238037	2.0934536457061768	0.8869227170944214	1.972046971321106	0.18641555309295654	0.0	0.0	1.0	0.0	0.0
#icc should be ashamed of it's negligence. It has people's money and time. should apologize of its mismanagement.  #ShameOnICC #icc #CWC19 #RainStopsMatch https://t.co/JEhpPLQ6aJ	NOT	NONE	NONE	0			2.3455936908721924	1.6446781158447266	1.2186613082885742	1.0848617553710938	2.1100051403045654	0.7798265218734741	1.693456768989563	-0.006517341360449791	0.0	0.0	1.0	0.0	0.0
Irregularities by doctors, are they unheard of ?  Haven't we heard of unauthorized practice by docs?  Public discipline is in disarray in India, in all walks - then why #DoctorsFightBack is being so hyped out .  Dear Docs, plz leave the dharnas for Delhi govt, and go back to work.	NOT	NONE	NONE	0			2.7394678592681885	2.234847068786621	1.8497790098190308	1.552408218383789	2.1906931400299072	1.0154870748519897	2.115960121154785	0.026379385963082314	0.0	0.0	1.0	0.0	0.0
Best sports can be played in england....After watching #WorldCup2019  Is.....    #ShameOnICC https://t.co/yvwK6lbEFU	NOT	NONE	NONE	0			1.9879952669143677	1.9163224697113037	1.601683497428894	1.342444896697998	2.0569324493408203	0.9283930063247681	2.013049364089966	0.07157240062952042	0.0	0.0	0.0	0.0	0.0
Is today’s rising #xenophobia a product of Iceland’s racist past? #Islamophobia #antimuslim https://t.co/8QPDU2kd0D	HOF	HATE	TIN	1	0.0	1.0	2.590524911880493	2.0338077545166016	1.6878442764282227	1.3857636451721191	2.1588339805603027	0.9858304262161255	1.9627958536148071	0.11802402883768082	1.0	0.0	0.0	0.0	0.0
Also in #India, #Indian #Sunni #Islamist #politician and #murderer (of a fellow #Muslim) #Akbaruddin #Owaisi curses #Hindu gods and calls for mass #violence and #killings.    https://t.co/5AJ6Cw8vaq https://t.co/ZJb5kWmopN	HOF	HATE	TIN	1	0.0	1.0	2.972933530807495	2.6907155513763428	2.3726091384887695	2.069535493850708	2.418260335922241	1.6890183687210083	2.5011067390441895	0.46324780583381653	0.0	1.0	0.0	0.0	0.0
What a mother fucking MAROON!!!!   #FuckTrump #TrumpLies #FuckingMoron #BigLightBehindYou #BlankPaper https://t.co/2EJs1ZM6kq	HOF	PRFN	TIN	1	2.0	1.0	3.616462230682373	3.578847885131836	3.400156021118164	3.142472743988037	2.917830467224121	2.6937763690948486	3.0238149166107178	1.2110713720321655	1.0	0.0	0.0	0.0	0.0
Hey @TimesNow  cooking something new?  That's paribaha mukherjee in pic!  #standwithnrs  #standwithdoctors #DoctorsFightBack https://t.co/t6M5yS0Eeh	NOT	NONE	NONE	0			2.2666425704956055	2.0951790809631348	1.7258316278457642	1.5953693389892578	2.1183273792266846	1.2476013898849487	1.8875313997268677	0.2403257042169571	1.0	0.0	0.0	0.0	0.0
#DoctorsFightBack  Doctors united despite threats of violence. Says NO to CM's offer of closed door negotiations.  #savethedoctors #standwithNRS	NOT	NONE	NONE	0			0.9545499682426453	0.49846142530441284	0.22931665182113647	0.20070384442806244	1.9335591793060303	0.2085464894771576	0.7049636840820312	-0.07136484980583191	0.0	0.0	0.0	0.0	0.0
@sardesairajdeep And why don't you take stand on hinduphobia #bhosdike	HOF	PRFN	TIN	1	2.0	1.0	2.6993305683135986	2.233220100402832	1.9348372220993042	1.6051228046417236	2.2279324531555176	1.0975590944290161	2.0899384021759033	0.20537453889846802	0.0	1.0	0.0	0.0	0.0
@HeatherInNVan @Twitter @TwitterMoments BUGGER OFF.  #FuckTrump	HOF	PRFN	TIN	1	2.0	1.0	3.377030611038208	3.223060131072998	2.89935040473938	2.6184070110321045	2.5996997356414795	2.1008923053741455	2.7204043865203857	1.0059058666229248	0.0	0.0	0.0	1.0	0.0
@TrampFuneral Hmmm...    'Consultative'    #dickhead https://t.co/TwxwapeaJK	HOF	PRFN	TIN	1	2.0	1.0	2.789746046066284	2.8404064178466797	2.495637893676758	2.3762223720550537	2.401902675628662	2.0138187408447266	2.3221328258514404	0.629758358001709	0.0	0.0	0.0	1.0	1.0
🦝 Habitual Line Stepper. Sith Lord. #FUCKTRUMP #BLM #GoNiners #GoWarriors | 🏳️‍🌈-ally | he/him | ♒️🍺🍕🍜🌮 | NYU &amp; UHouston Alum	HOF	PRFN	TIN	1	2.0	1.0	3.2434399127960205	3.17960262298584	2.929180145263672	2.715296983718872	2.6969425678253174	2.365959405899048	2.7753283977508545	0.9781644344329834	0.0	0.0	0.0	0.0	0.0
Well done #TeamIndia   Love forever..  Keep it up.  #ProudOfU @ImRo45 @imVkohli @imkuldeep18    #IndiavsPakistan   #terroristNationPakistan	NOT	NONE	NONE	0			0.5843589901924133	0.5609310269355774	0.41290950775146484	0.3712216317653656	1.6255512237548828	0.34671279788017273	1.095542550086975	0.053177691996097565	0.0	0.0	1.0	0.0	0.0
IMA ponzi scam: 7 directors arrested, over 20,000 complaints filed    #IMAfraud #PonziScheme     https://t.co/lC7UJFIvSm	NOT	NONE	NONE	0			2.9614031314849854	2.50846266746521	2.100353240966797	1.8595712184906006	2.3648483753204346	1.4081315994262695	2.3571465015411377	0.2588134706020355	0.0	0.0	1.0	0.0	0.0
@ICC @TheRealPCB #DhoniKeepsTheGlove #CWC19 #Dhoni #BCCI #ICC #MSD #BalidanBadge  We Indians always find a great way to go crazy when ever we are targeted 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍 https://t.co/HovX3BmLqn	NOT	NONE	NONE	0			2.0987918376922607	1.9126944541931152	1.552406907081604	1.2161145210266113	2.0513927936553955	0.9341703653335571	1.8968585729599	0.03701881319284439	1.0	0.0	0.0	0.0	0.0
@msdhoni registers enormous wicket-keeping world record in South Africa match on wednesday.  #ICCWorldCup2019 #indiavssouthafrica #DhoniKeepsTheGlove     Read more here: https://t.co/VGzcQy6Yse	NOT	NONE	NONE	0			1.151015043258667	1.177358627319336	0.8657799363136292	0.7587562203407288	1.677114486694336	0.5629178285598755	1.6049200296401978	-0.004853779450058937	0.0	0.0	1.0	0.0	0.0
@Ish_Bhandari Who will make #congressmuktbharat first ?	NOT	NONE	NONE	0			2.17637038230896	2.0561060905456543	1.6762751340866089	1.4275119304656982	2.041306734085083	1.0945303440093994	2.0473878383636475	0.20661722123622894	1.0	0.0	0.0	0.0	0.0
HAMMER FIT Pro Smart Fitness Tracker   @ Rs.3199 (mrp-5999)    https://t.co/vMB1riGYYs    #DoctorsFightBack #SaveBengal #amazon #flipkart #deals #dealoftheday #amazingdeals #offers #discount #JaiShreeRam #ModiForAll	NOT	NONE	NONE	0			1.2407433986663818	1.1135568618774414	0.6113563776016235	0.5319947004318237	1.6922796964645386	0.4443829655647278	1.346094012260437	-0.08085884153842926	0.0	0.0	0.0	1.0	0.0
